LOWER-BODY,           MIDDLE-BODY,         UPPER-BODY
55.00263465650547,38.2329532984783,165.84354537722268
33.91025649591755,20.993521898883422,155.3585676031423
32.36232775334179,33.90128841758686,175.834276968376
87.75199733610327,42.59116393331516,163.54042087984155
38.429150509705664,25.14739138321964,149.68497590709848
56.54435578427643,26.393149176065254,179.04739448283456
45.11348382142438,15.383325485895755,150.26162521302712
65.78878264363988,45.764218444297846,139.35975987308402
41.23048508045623,40.72997810042463,135.62223327152438
43.5682962914442,38.96838797082418,130.7810715086614
72.07195135948699,36.584463496552516,170.52603133461128
149.83903725324652,150.67543924234798,158.18206395449153
58.087722692803126,157.91972580591292,137.42049765401325
38.02665417051422,73.4198401770879,138.43963266940804
49.78084177811427,55.26057797023664,104.96507793698325
64.81166749235908,48.88876483261396,145.64930022360687
74.14081608872841,44.55327955289771,139.51128279199045
64.81166749235908,48.88876483261396,145.64930022360687
74.14081608872841,44.55327955289771,139.51128279199045
56.185576974479204,31.212802267414922,170.24798816936735
52.35004531290531,27.51091578246995,164.32965678073137
45.36175535036413,13.392367429956265,158.60788170909902
46.51044929730388,29.82709062399986,146.77533092087705
18.4257312721441,53.83677561207413,142.00557877997073
146.0175793514508,71.87215616896377,174.66413166012254
44.93568468560089,36.508036396649835,149.20903032308576
37.46721979610259,35.70365943357479,151.0014113604897
50.643164573266866,27.531425025463168,135.8754398330655
62.90314200994076,32.41625383256373,134.99786356099432
43.296490161384305,28.252955928499507,142.63926172437408
54.31150316978309,29.176638102519536,144.61521471540505
46.37029682836139,39.35787879216202,143.38686575574565
41.62618742149707,33.98880273778575,130.9078513097536
37.58914353687381,36.744600329684836,166.11165129785573
36.890459971369346,21.33732654983491,166.69113215073253
23.09231769612931,34.33340554894135,127.67752677617189
35.59016086329209,39.57174298333316,154.4470573957432
161.1842997367742,1.2835453646052588,123.725467183311
139.0226744040212,1.9171188318708952,153.897773613543
65.37548215607941,48.496796553390666,175.1663504943211
55.322582422510784,30.705406304699263,165.2376814670688
21.32063423042798,30.269860235523442,133.3816928652823
35.21042917699651,39.20507196662589,154.35896245968547
21.32063423042798,30.269860235523442,133.3816928652823
35.21042917699651,39.20507196662589,154.35896245968547
47.51713873068996,34.856257423331655,124.36085475227668
55.589075387492905,35.519685909402924,126.4734264967914
47.51713873068996,34.856257423331655,124.36085475227668
55.589075387492905,35.519685909402924,126.4734264967914
34.200878431065995,27.662203018980655,177.61502001299988
34.786644020850986,28.76155917761138,173.3784402706775
34.200878431065995,27.662203018980655,177.61502001299988
34.786644020850986,28.76155917761138,173.3784402706775
33.806097448740914,26.845140998373218,163.09086810484393
21.756517790819263,21.72266961053702,160.43415710862078
33.806097448740914,26.845140998373218,163.09086810484393
21.756517790819263,21.72266961053702,160.43415710862078
61.96409943102799,35.616827355781844,136.1795686909506
53.447494838914054,35.72874806835675,127.84567797423848
61.96409943102799,35.616827355781844,136.1795686909506
53.447494838914054,35.72874806835675,127.84567797423848
57.148704770178604,39.846432148473916,149.85005579825477
63.27485007109666,37.13154771639487,160.685190598795
57.148704770178604,39.846432148473916,149.85005579825477
63.27485007109666,37.13154771639487,160.685190598795
56.29429992237093,33.53127435231022,141.69181709839856
66.9288032187542,30.466052721329856,149.38839485327995
56.29429992237093,33.53127435231022,141.69181709839856
66.9288032187542,30.466052721329856,149.38839485327995
71.76021979195427,28.52954362270509,164.9756582472196
88.16380653365844,32.862400202574406,157.74599446151794
71.76021979195427,28.52954362270509,164.9756582472196
88.16380653365844,32.862400202574406,157.74599446151794
58.596784208743536,41.02639989057857,155.76198278257127
65.0180375450875,49.797541471328024,156.14217446917593
70.15402510669244,46.3650878672139,163.06169525220167
58.26489440650817,48.71858729996944,174.38341853990488
52.4836882673485,22.748249867326443,172.9089190869892
50.25749750972484,19.68314160938874,123.16090588954314
50.126548176457185,31.76271532902994,172.72259829313748
39.76600274606566,21.57048633076117,147.7754525647251
56.04823306534252,29.755576137308125,148.01225224039945
52.590848114201656,31.86503541913585,141.83376217049098
50.312250220591096,63.21158249587004,151.49677661911963
39.731475054536105,56.870826007171935,149.26861803820853
169.31662815336796,10.957472753476695,173.94310869588728
59.89460411699844,1.475227292380712,179.46744360681183
28.301521449200465,23.50528472789482,168.48552676640185
26.228706377601082,26.07552846352432,164.21410526803285
37.704728645860854,25.09258735437577,141.71715977599393
36.8482141158355,35.94575944866204,162.73986219929196
16.35568889732061,24.036414598527312,132.3363750151384
31.70643317132856,33.42862417704294,160.33785609099903
30.08718177765012,41.09253888992057,167.8861542271639
175.92624205377538,33.6026943170893,176.57620903015268
66.28497864248565,66.3734729759862,147.8305804603726
60.138244817083375,62.981765534838985,111.88531639440312
66.28497864248565,66.3734729759862,147.8305804603726
60.138244817083375,62.981765534838985,111.88531639440312
68.72588490604939,59.503331464047676,128.8118390676778
67.31273982859676,47.47891449151501,90.18099661719297
68.72588490604939,59.503331464047676,128.8118390676778
67.31273982859676,47.47891449151501,90.18099661719297
52.505460212758166,45.15414081433039,118.82465919924306
64.7008563997556,48.05050965325188,133.1676028131663
52.505460212758166,45.15414081433039,118.82465919924306
64.7008563997556,48.05050965325188,133.1676028131663
104.06426026357275,84.10912117624565,117.54027986129952
90.32201650015946,92.2290090312851,126.96978116835426
104.06426026357275,84.10912117624565,117.54027986129952
90.32201650015946,92.2290090312851,126.96978116835426
59.5803918035747,46.30241288847236,149.34130664721548
67.59672426317132,56.107117248557245,148.52015138028372
59.5803918035747,46.30241288847236,149.34130664721548
67.59672426317132,56.107117248557245,148.52015138028372
136.2159313072134,94.79157267925956,174.1320239380299
95.9874792816276,58.03588173739389,164.07413771746837
136.2159313072134,94.79157267925956,174.1320239380299
95.9874792816276,58.03588173739389,164.07413771746837
64.83919886764545,57.671653834650044,135.8068330145119
37.90025313480409,57.23350429554807,158.17713753734162
135.81658744015536,20.820079514742993,156.46124725730334
133.63181400962154,25.233317947112283,114.9534839242285
135.81658744015536,20.820079514742993,156.46124725730334
133.63181400962154,25.233317947112283,114.9534839242285
154.74088265690148,131.03217644293025,76.59352002083057
137.9179573456338,118.00314285666128,40.35292787307987
29.641911904628756,26.79825024199712,166.69998540290888
25.30012901817413,23.235197950050964,172.86401247912082
29.641911904628756,26.79825024199712,166.69998540290888
25.30012901817413,23.235197950050964,172.86401247912082
57.32246989952227,82.04711372809695,77.61158806261405
90.11742352312275,110.79225457598896,41.154546590131815
41.527717678013325,33.89255655525122,124.37825874058242
46.7292898216088,30.949051148045225,141.61870352415937
41.527717678013325,33.89255655525122,124.37825874058242
46.7292898216088,30.949051148045225,141.61870352415937
27.000916091134275,17.257543626072756,167.1705923660437
29.329798642897728,17.63431931239967,172.6631021197539
27.000916091134275,17.257543626072756,167.1705923660437
29.329798642897728,17.63431931239967,172.6631021197539
98.52712185689738,31.767693715668543,156.26576465543687
84.36534042338732,28.963154788217253,161.2268798852124
98.52712185689738,31.767693715668543,156.26576465543687
84.36534042338732,28.963154788217253,161.2268798852124
152.41884955090958,38.83019819890837,121.57027127955129
176.32727790245002,38.398027089954496,100.7123628736886
19.388694764175955,15.517947080937281,159.77557124976494
18.431774165699583,14.234620185537139,161.76885167596404
19.388694764175955,15.517947080937281,159.77557124976494
18.431774165699583,14.234620185537139,161.76885167596404
59.1356652623569,46.703156718364156,161.0477697846497
138.0375455019291,101.34937365748449,145.12318429629252
22.400647900258928,25.78200523688233,164.7663066913168
20.630355266035696,30.824028974117223,161.8184210461784
22.400647900258928,25.78200523688233,164.7663066913168
20.630355266035696,30.824028974117223,161.8184210461784
47.815858901051286,26.022959487842666,164.58721898263803
41.276957751898124,17.274394698293076,151.8435103533178
47.815858901051286,26.022959487842666,164.58721898263803
41.276957751898124,17.274394698293076,151.8435103533178
137.3477993592648,134.6396852572668,152.79606811671138
90.52678806907949,66.85774374845926,153.495356193428
137.3477993592648,134.6396852572668,152.79606811671138
90.52678806907949,66.85774374845926,153.495356193428
52.408223442711915,50.495667081617995,125.14723069021667
62.75909697156095,48.793222414761196,135.8083131773025
52.408223442711915,50.495667081617995,125.14723069021667
62.75909697156095,48.793222414761196,135.8083131773025
53.53306603125401,30.27705299531031,133.78815083594543
51.44830665052153,30.73276273550271,128.64466915395735
53.53306603125401,30.27705299531031,133.78815083594543
51.44830665052153,30.73276273550271,128.64466915395735
178.44038008367386,8.192374103060807,144.15573677527507
176.92338912018784,6.375129555210487,103.10089256981591
30.738711621038938,15.947678220439162,151.45253425522847
27.76180728752654,23.44265281333855,168.13531142019374
30.738711621038938,15.947678220439162,151.45253425522847
27.76180728752654,23.44265281333855,168.13531142019374
166.32189022736068,167.7344839011222,133.50321294153858
170.4041105770101,172.7466086806792,151.43694316188652
15.383106700000408,9.234916592082325,163.66813238329797
14.129849892958296,12.029204075878402,161.57370272983988
15.383106700000408,9.234916592082325,163.66813238329797
14.129849892958296,12.029204075878402,161.57370272983988
55.61797674456142,43.712047980468526,163.9507906372365
47.21644535415305,27.019287867192883,138.9506572006642
55.61797674456142,43.712047980468526,163.9507906372365
47.21644535415305,27.019287867192883,138.9506572006642
25.326985677821646,24.532232411603683,169.32052924639575
29.854114345327304,21.887459188444037,174.4715655460008
25.326985677821646,24.532232411603683,169.32052924639575
29.854114345327304,21.887459188444037,174.4715655460008
35.492425154329645,11.354067443874401,154.0822843740399
24.824586706096635,20.23016480860977,134.56628052063567
35.492425154329645,11.354067443874401,154.0822843740399
24.824586706096635,20.23016480860977,134.56628052063567
32.023608753783655,23.581292849369813,157.40625161275528
34.835717994146584,26.904731733408656,164.60788334725135
32.023608753783655,23.581292849369813,157.40625161275528
34.835717994146584,26.904731733408656,164.60788334725135
90.98306778436422,37.46148237471951,141.5401161191359
90.47113929753965,39.51614407108319,120.38288235267419
90.98306778436422,37.46148237471951,141.5401161191359
90.47113929753965,39.51614407108319,120.38288235267419
39.92197251990415,29.86548202426255,166.35226201537938
53.57429910224948,27.76103406321153,161.55142989866764
39.92197251990415,29.86548202426255,166.35226201537938
53.57429910224948,27.76103406321153,161.55142989866764
69.76331683173169,8.326964514622306,148.0860454277256
29.773457190383244,12.82048893024666,139.6143002843931
69.76331683173169,8.326964514622306,148.0860454277256
29.773457190383244,12.82048893024666,139.6143002843931
72.9302644589956,55.927602911661324,174.417277404514
67.11219706365507,31.697787799360224,166.575123297584
72.9302644589956,55.927602911661324,174.417277404514
67.11219706365507,31.697787799360224,166.575123297584
20.227644699332078,9.055037979110633,175.93945805536111
22.08087527269694,10.260880332610396,174.9066367278281
77.69856706253172,49.21653723459186,162.54904741651117
45.75694169522828,27.146561537253692,158.67313023938345
77.69856706253172,49.21653723459186,162.54904741651117
45.75694169522828,27.146561537253692,158.67313023938345
137.70846452696938,8.330072103297395,159.6653759393583
40.35888075232888,29.29857200246147,162.14881940870183
137.70846452696938,8.330072103297395,159.6653759393583
40.35888075232888,29.29857200246147,162.14881940870183
69.81245409786482,57.204326734860565,142.92200350858207
66.15761457030857,52.92993266039559,134.67538979776714
69.81245409786482,57.204326734860565,142.92200350858207
66.15761457030857,52.92993266039559,134.67538979776714
30.27652776137566,26.311243488557697,147.9822652766927
40.744943418512314,18.9273987613845,151.44356114887188
30.27652776137566,26.311243488557697,147.9822652766927
40.744943418512314,18.9273987613845,151.44356114887188
58.79164832165394,40.02641428086017,157.7432627612722
61.86053963851859,40.97632240085098,161.08702367467637
58.79164832165394,40.02641428086017,157.7432627612722
61.86053963851859,40.97632240085098,161.08702367467637
65.00232675503798,47.60533523659834,150.6384141385533
60.91534108750125,37.043664473082394,140.9071266540837
65.00232675503798,47.60533523659834,150.6384141385533
60.91534108750125,37.043664473082394,140.9071266540837
65.45172516318468,37.066178316373474,160.22828342833392
58.14232951183152,39.49507482636749,146.05686820001048
65.45172516318468,37.066178316373474,160.22828342833392
58.14232951183152,39.49507482636749,146.05686820001048
26.84326281033837,15.582773884999856,161.1073081739978
30.308670916508667,18.7767095919487,152.74121248252118
106.13694926495924,50.630015101450624,162.49291490141988
110.4343056033937,53.79982221571322,155.6250838620877
51.17214786120911,49.45266904622445,126.00129255049022
45.63808315620063,48.740252625218126,131.19708458214856
101.8110364442374,81.25500501954579,103.88155989466887
106.49180017622533,105.49795316542463,118.17325852793921
47.009135597612186,21.714893822240864,170.41856667028424
41.86744086026568,23.74906024179233,163.0901290884007
32.83653328400956,21.40871279574902,151.5733217040882
29.978509368819655,19.596359350627587,141.73004962964606
94.81433465424531,34.5328324066615,157.6630616550613
75.04643907638072,31.022933069214957,160.72377404769335
49.12154784505403,36.38368827178931,130.37144704326312
51.25238716756033,38.816467044966316,141.8936310774725
30.435985333163757,14.070742652762119,136.59301561236452
13.493549332765992,14.282294046141251,147.76605114928634
46.83323932364972,29.4165820128902,154.27797017967143
45.65742410396678,20.234483725184493,158.98221950431133
22.467750054017475,15.243793726404151,159.31415049352546
29.235466397198252,14.329429183198645,163.71007902823783
43.06616624945456,14.07244580305768,158.03182780791914
41.91641424826291,14.185407652014469,132.08525456783073
39.26387863397857,23.098688781945313,167.09467232665324
33.444003084981915,19.079075646737465,166.052585254143
30.72800503155823,16.987332192473577,161.04170435115276
25.00893240116113,12.867580435278104,165.79090760036334
42.53221361146336,52.590791236722794,151.79046380897242
37.02653136836839,36.519053246489534,137.37184193010214
55.19705295452576,31.25475343238952,146.65885233646964
50.26901105054128,32.945128155511995,144.44463046934024
23.735258660398387,33.43286753722194,126.78356368872751
19.506764009250908,37.7851254259008,131.44220209159283
66.53135187598453,41.984524426889685,156.68042964088002
49.6803084288321,40.96237254317791,173.79351766561132
1.3290225186412399,53.70451776280824,161.8145377451707
66.48064026028011,82.40858546867878,161.75879245333994
121.24375018783628,45.24859772521663,149.14331589740388
106.92795766211715,51.465514654507025,134.35043358552798
40.92259640770155,33.87642933082854,158.34630498176224
60.455545201162636,32.0947743227022,172.12517347331044
52.41542087681157,39.545727273205415,127.69170311554231
71.96094417539399,43.02163249717627,159.02282596806555
26.65196185254934,24.791044515957942,159.00404266698288
34.631555557279576,29.134719406169072,162.936955830834
50.781955852867576,38.97514438097895,156.34861129724405
54.82315129996695,42.241738783571165,153.79212968728817
55.97438165528266,50.06805005206656,176.36531305041768
52.28265649222474,45.3625972261115,167.0802343847837
47.51463012834265,44.019908769220415,35.50364228466588
47.09033778347692,49.24244691475457,72.08504778860537
35.13823052059628,21.488708264923147,144.16861378721978
42.93801550465243,16.7620651639352,153.13842249925983
67.83281275877943,57.91095777441457,150.60633373968727
53.95437100266889,47.497860445226685,108.71279691211768
147.92131716256978,137.4442349397459,154.90398039269283
110.24973172319437,127.24345052778975,12.19470909085669
51.72677028262219,37.70072674354657,177.4646939174185
57.01130855579981,40.0202883476955,167.2291455954351
83.45650922031535,19.233894409437788,173.65134049944035
135.50336825831687,12.8061864030877,174.63822644480314
54.23166817704538,31.352006522889457,167.40778975361255
62.635738271878736,48.45862150874167,169.187772023629
33.974208025384854,23.25857716273995,167.5505476530351
28.840010367424433,23.98927060682195,168.1168814824575
33.6232147216486,19.332854775883423,174.27664273652218
20.570777480447955,24.23770709924119,168.25691783043723
56.11972776354397,49.35687962039001,150.00799062591813
50.79616043144889,46.333542529640255,141.5680762349118
55.33173546410785,38.31925328616903,148.07065680441121
40.25419845536419,30.964271285332426,151.7011531323387
64.41238848570403,41.606161001941146,128.1731982038091
76.00192228182043,40.31816249846029,140.2474866680267
16.5386667886449,21.60564235965731,168.2161511569502
17.607629301506506,17.547902673307004,173.83886624330074
13.14040137066354,20.764012595363518,146.90240085395746
22.905280890261153,26.233308347985428,172.83785893625972
34.12518192899308,22.54743041974831,178.45832021403413
15.397912443951704,17.476132009114952,172.0346098197419
69.88712097295394,57.133361972870375,137.2992740326922
59.998476819784415,46.219396563593534,155.9954452812421
101.89718034031355,38.43548946469339,161.44111742340465
92.30731118148071,33.66833930453861,168.0554243837824
63.56071706612982,52.326475454500894,132.05791255802572
69.70773966124634,56.847298354867576,176.47696976051782
50.715684258043495,73.0029496276679,163.65990064599646
37.42673347495625,57.3832351589371,167.18241406793047
158.96851949796638,2.200877621530228,120.29416061183639
119.99607307027969,5.351559120461929,153.64864465789742
47.914085274093594,37.6012482829111,120.43196034822773
56.328794254982846,37.064598077826794,123.06527073712721
72.646710107054,62.009777513476536,100.72880965108882
57.54214385355135,49.92246988048231,89.56368289206655
108.46643896872698,40.84358018068616,148.08288305191806
127.48980492876268,40.44519213652888,147.9262469785386
67.20151460902161,49.197976658188566,154.40323223375273
74.40687578241044,36.18821162564316,158.50778812562555
53.2641107806964,34.65429497052059,142.85115919098357
56.88354849580821,38.16376246654901,163.82196322021971
40.898276696567265,30.76751173763839,154.0133525980031
34.846909272846744,30.025080107169632,156.27862954240484
36.57448141708196,21.72640705259931,167.31753050070944
41.35216759189805,28.32941196305218,163.39332058164598
19.223206956334504,14.926986001877191,156.41935307085564
8.723956975071909,14.345449262193139,177.3910189294987
92.28392180098447,62.74915682920326,136.587482050568
158.32189544507787,72.15619286509433,157.18347467159867
110.60325742478321,112.59993385383186,104.45322219785733
89.86477232307583,99.31921733569331,28.444731403304402
75.26189990682337,59.265213138785676,164.77968578261175
70.64411138171397,38.93802287395059,172.3319992655467
114.76668223455037,117.07576349566004,159.57111571339996
124.89913756849263,136.95461827512514,170.99123287970386
80.8093687053491,6.682112499604453,148.06054916801583
97.02029437126255,25.818808834694266,142.28366800715722
21.4382802879222,17.366226787063606,154.53662841468767
27.598648239319168,18.904573520537113,170.81556157666753
14.807127072535478,21.239857325563175,141.20329282930277
24.76479065975083,28.24083439234833,163.07563595116113
17.199695322116007,52.20755724518176,125.76795938660483
30.484483055933683,57.310945692001326,134.92052320196694
23.990083499554373,19.662847203374774,122.41319607542374
17.809681044064956,21.607242977298238,46.79503737702475
162.2920377426399,87.48716583466982,105.2275363701844
148.9024645346365,76.20744126006765,97.45076827328924
34.2141891729558,22.196285924104757,138.27241824937354
36.368678858734626,25.60354457029048,166.59685251613047
30.99786944700503,30.170556409750372,168.53662745141887
28.767081815351503,26.59354685825675,170.5901760980131
37.628259513363076,26.342077080133294,160.08100017243814
43.885378776933734,32.16270193845381,171.5044156112906
31.141916202477358,13.372637617137721,167.39321333471554
31.522042803453463,11.555388776861562,164.92747893841317
6.259523859175209,70.63334890765785,134.0562725423405
73.02258196346186,58.49560066083757,170.98898078858377
39.82219391367188,35.96065997221035,161.1561763877586
27.410483641464594,33.33829767264991,138.24414692790938
44.261445812172155,34.210276989555894,154.48048329583395
41.77629217878774,30.849968800394617,179.88061393633748
22.156407138021503,2.3671703504561967,112.94223065783402
20.619484717995295,9.323881487692548,79.8538271189378
24.898148986941294,35.768753374758255,129.35238332861493
37.51305690604431,39.370565235634295,153.73228888469885
52.695488110276216,41.822495378816306,156.5636972655083
48.860941527653175,30.236733265382536,150.68537404716474
30.21171828657598,26.748520435182055,158.65217280493115
38.698274920769464,32.35346402416299,160.7091610979294
38.86874503169786,22.398923899625466,166.87723624516227
44.104778117455055,30.13146417751,160.64515825872536
27.94172604640979,12.863291113445538,177.24206389837326
29.260605889886897,13.532567733882443,173.16790153680327
35.87324885876745,23.87461504767807,158.50405262350085
22.664694238734203,19.722192646694385,160.44474355980796
59.47151426581712,43.78088103231122,140.426109807333
54.01957922388283,39.16528134516327,125.36492054234569
156.79085183623005,30.226479785661954,165.17634160851856
155.39760157824279,37.126738975412295,133.55232530022516
178.31439642605125,2.061534645563083,123.62301016505828
146.69556900733977,3.571211346909128,158.91230600191267
14.05176500437901,76.56443113927088,133.63803593944255
36.56746336673433,44.337232501790574,130.4042285255202
70.79042021036457,91.24123703840132,92.56167396138116
44.1165493909417,86.81067032690157,73.68370533697158
53.874416793395824,55.568974603215864,98.48202343818194
47.592715562477,54.622981951124935,138.17676076219763
33.66527741437154,17.82173397895261,149.8963491923705
33.994568801398124,22.899559317703545,165.46408614196554
31.660610375857686,19.057874071252492,155.36795540003394
26.043202089961348,31.12540166751902,175.33520616798833
50.67192685738565,28.914114396030367,164.29548300171146
42.74863095966932,30.719992731460465,159.98050315569955
70.77027288959579,57.952426209592126,132.37051036727783
65.64881201284896,57.97978190371142,120.80553127210396
40.33643842037248,30.354838253370545,120.09521442055423
46.34522832769014,36.50736834902758,106.42657120786406
29.089305772580186,40.9459146782757,126.53045461463863
40.07588994117337,41.49974539076197,158.0708141752519
58.18017662151277,31.256413742691926,130.05591170246498
66.02257488895543,34.05513861728153,129.66177886496178
52.06571519830249,40.977657990521436,148.29722618880444
38.97199101137418,37.6566871119168,150.3401248197021
69.06208318023062,50.70230113763129,143.37838366843275
75.28765276094248,46.87152112203731,129.81457964522656
29.9295422913022,19.207235713254242,174.97273535018388
25.853717052654655,17.26355673782959,167.2566671591859
67.64184610170135,59.168474997869566,113.98534121486928
59.27002252528461,39.06588891738102,98.35578944709701
52.59600525552548,1.4111400399778855,153.75360329203016
18.95510092090291,24.55335216720419,169.09453836901204
110.6105584726721,16.086373791192774,145.2327937984809
157.12483916073248,35.58227939977559,147.80326524856397
101.22448511200349,13.16282568578028,141.7088846235414
105.94166513148818,14.710343267180193,131.45275625475762
12.55312551582791,88.83584378563569,133.11796724674187
69.70368908764682,72.83182167262316,126.09831857085123
38.72298994900012,25.889766099105202,159.03008683924608
39.96957619810513,41.49352565138173,176.6463965011014
174.54204989453484,157.9383957850116,153.18107653544988
146.77379260996983,135.03943899479998,92.72971466019037
167.53356313566636,56.00446023501844,166.64160261404814
163.133204620372,57.51961270320309,169.035909880362
105.75151213061613,13.880501747917407,143.09245848540695
150.23775808070843,32.78159400570303,146.98956602245792
67.14305848004108,52.46226213321316,150.59813663112723
62.84697796859234,43.56046772629373,142.42617083578307
20.947215787540376,17.210954973489603,177.43772617775727
14.532838321804654,16.55605477256324,174.3000185874139
69.4282861358962,34.461773101458924,168.63931345876057
53.5935729954702,33.07865129186054,173.23736572639714
71.88212293703184,60.82871917400087,177.68271066959386
74.18614796123703,50.279167586011056,176.18252962760772
66.30474695593865,49.76670905397111,146.66745367431028
55.45954702917079,38.779809062195454,137.48220830061712
173.78581860033535,75.10392841946027,139.98601132137236
129.9196110652584,65.12661648006453,175.71608612542272
175.11550345271138,11.604262021682795,168.96958497700004
98.38173161788313,7.030905518557264,178.8490119496287
168.99449377011328,7.896400847277942,172.730494070438
115.1257053955217,16.087757458868715,31.26137552690161
115.66444975472541,22.120223008519776,144.5833558798932
131.44141213529383,30.874434931392948,153.5156618620495
3.024346705786825,11.607773762778374,155.81963061704735
36.07465671646288,3.332276540400503,173.26934684764032
38.73955889554194,25.744472241221615,161.04558654154684
40.494157475957934,42.34178705220967,169.6737627431495
59.39250241735931,54.73294385238102,169.07539333999694
37.40184706474608,35.2838216210883,143.0406152315759
51.26608092334055,32.1536995965595,154.24841985849997
46.46320331261927,48.176346105537746,175.0948820379694
20.78600687603084,27.570799803813205,154.34638450284595
77.42326421142954,48.45023070220103,163.16404522228513
71.16173708970703,94.00175275010403,61.62396690023795
157.66015913300157,106.347024925928,147.88023132987797
66.85005650649988,54.450842995277185,153.04475783896612
62.234253890491445,57.438940481099166,142.28490315070448
36.21254315164877,136.98316141398908,127.7648701789748
16.734119177993023,143.46580201804161,108.20235906428368
94.80232517147954,11.564305302201847,169.40128773211816
43.798562073548524,13.093486156968076,159.02330083679024
50.56756151420328,36.85568635492456,149.83326212271874
39.953637888308926,28.950859597512533,154.73123638017145
74.32797692477126,75.29920855046666,179.01720535630787
41.963774564409405,39.76865197915179,160.7492249609707
30.84545424746643,15.463073872219876,174.0800620254104
28.57104780710505,17.956588133915055,115.35709552316938
34.2178170685342,26.612516220192422,18.816397770105304
