LEGS,ARMS,HIP_TO_NOSE
93.34263451068337,177.1927696255678,122.04877186675135
89.86834516880393,174.4804208225493,121.82216232059696
102.05759912498075,171.19761906256224,127.57376164311987
96.7199583761075,169.76864239947068,129.59452601440765
90.0784663851209,178.38806233529718,139.4240626289805
83.77441650525464,177.4849150963183,132.9502985563651
88.76878144591288,174.12212903826318,131.41991955423342
90.01451803912711,175.98336684532347,134.49086583156912
79.83647387436329,163.6656976261123,149.724696980537
15.461568432272795,167.15075358602527,62.754762291037835
69.5498450158376,179.48977990955805,99.86491079993776
63.81213561303478,168.2164788795698,92.07690999989445
76.52788465170458,178.64512552917668,152.3546291941484
80.76614507179524,166.8878175431759,141.18711312113908
89.45887675351408,178.1988373518553,122.65612100645859
87.57012092671852,179.4299143754059,121.99785550110005
89.84048460328121,178.04071235043205,136.8659574819436
92.7364391922766,176.18743855862945,136.00724796128515
70.68666782885884,170.7899833218724,155.2277289958893
94.41764001388708,179.70251228436578,156.15661959442104
121.43662314641074,172.08008498050154,179.43266306629323
129.9983856129163,176.8480120560769,170.35664879071314
86.89617551566506,178.6410566534861,132.9744728123996
83.52264952936385,179.0495092836287,134.95900973544232
94.56087958714633,176.6492444526226,96.90572495704089
97.88253422065603,176.37097884872946,100.21838540113686
91.06343617469952,176.8926183970538,128.94701721716018
93.99277253429129,176.63461558386658,125.87805984044937
83.72982131303029,167.64438661113118,61.805865013318304
148.5590138915833,172.12546539774056,132.4266200678176
103.07295720336725,179.37546390891842,140.0206910257687
96.08922496409399,178.90449127117816,140.01060657518912
71.07944967416728,176.7819266666804,96.29591536685697
72.9718121935054,176.72287057494333,97.70090267373413
105.47817741844108,174.09052698368262,152.9292168625516
137.07305095772315,162.50277641631874,96.73606673851651
93.08931331987627,177.84100215679214,140.87589866462002
123.01312317986032,178.48061020350113,141.28185506602532
79.12827334498968,177.14162376953942,138.44667183976114
77.82493582039939,179.3538482650391,141.31397093210686
86.1719992806679,176.37661200281207,120.48092050547106
82.38402394529155,175.64876406844652,119.25541764760554
102.05759912498075,171.19761906256224,127.57376164311987
96.7199583761075,169.76864239947068,129.59452601440765
51.15086716234085,179.3003686650418,157.85188436042344
103.30979052147046,176.89513221966493,156.90245489693834
89.29182472977324,175.78147788392752,111.99229439541725
86.92604048924866,175.51836700569834,115.17493701019754
82.17128151778383,178.01715342093794,129.7358942030048
89.00686176830547,178.0241232868826,128.1298917443367
90.92495765960211,175.70843302205878,111.85195988170406
94.04901728462875,178.06387438662824,109.7010536527776
76.53200924073167,179.80355152397283,122.00761623290045
71.42604420021014,178.13092676524937,122.12985701396991
87.10422921275713,177.86596387350912,127.23637559589972
92.73178639261681,177.02076110829617,125.88941876508608
80.33301549103973,176.1591495086624,89.89548845662762
86.99027705078973,179.82089205872126,88.38658278571603
93.09804725175228,179.8263633614253,144.20014120986048
96.00409156320106,178.0274367526378,139.4809668056821
93.23655050382783,179.84964710804715,133.19902438144106
100.22323097237275,177.80018166105285,139.88651997332286
86.00405875665652,177.93240122046834,111.62975706142262
88.80876356338709,171.34015709965712,112.13077433236313
70.75762349615798,175.52402071149822,115.41736251159182
73.3321854208419,170.68268803165893,106.9181225246253
72.91883709452632,179.83803186912127,121.16080327803958
63.53420857604094,152.35104339583418,105.80115170085645
80.00417872691266,178.18642134357276,83.55433911080277
77.09819748897553,176.5426121443326,89.36703238018778
77.31076631068791,178.51122092710764,106.10165239437265
69.55551598525342,178.6736245088835,103.14556909102262
86.37377458148036,174.27872359534342,121.7919338580344
82.71120801201553,172.97061828279527,122.5471055212081
80.30769875283808,176.18934885761004,156.84197121230272
67.11886560885331,168.37258886164062,149.91633824754024
77.85804563358114,177.12313411877292,162.9850906748352
130.01243214135718,172.73600401569675,165.39355721861227
88.78824243294422,178.36519623710598,127.77093470366853
84.74820296101007,176.9221447121814,129.61890113313166
72.94338320709934,177.8997415977287,116.93431052882902
74.67360665522159,177.47629989914094,120.32439110261836
94.21821288006221,174.64716373174406,132.83429959597592
88.94278170606803,177.05595159427665,131.8372420585145
94.03770920633973,172.1382496635731,134.61987841426122
90.94037339895544,169.7575565548805,137.41882494234457
102.79540635365899,178.02631773152618,135.90085776987095
97.60356259212155,179.7782580292475,138.87055890063627
78.55123708293813,177.46815802163235,134.9120921756642
82.44413082409847,178.77556275057265,133.58841589772726
88.99092134519509,178.10448179124893,114.81879264540655
90.13770036821944,177.38203507304382,114.51796454464159
85.08296584550038,175.86016728488377,127.0817870434573
77.63238238705267,173.8249884834189,130.2290942313984
73.79383958456773,175.62646304170852,121.16648772138305
69.80940540262755,176.03626236870755,120.95286276740272
41.64734187093213,170.44158141230903,89.50632497625017
53.80140141972555,173.81082252633212,92.9153501490279
101.3099795460655,178.85200991286638,133.98645111263062
99.76047148102481,174.28486442170185,137.01809419639363
79.01387115504677,173.45769595103854,106.6770558451417
84.54028940363246,174.50441820495598,109.6200100265232
92.14800237302894,177.6131759222935,139.72460959675246
90.58793384853426,179.14325062149686,137.26141306146312
92.38220162749386,176.7722648998001,139.3513976997914
91.00106512877319,175.75255679457692,136.19723428143908
82.47583699628122,173.7258430572899,130.98854037894571
88.17651872630522,175.0395829156471,128.22335930430776
129.45720715133817,175.1096348468531,156.88227383607293
173.23032738610806,159.50683015574296,122.7942633955463
69.85185968794963,165.89944033907088,118.76227428916815
70.10837400322039,165.43225389986708,118.65194743203182
91.95616904249734,176.83315229323614,122.80590553103556
93.70933564619125,178.77061268616615,122.46120958117811
94.43944839672628,171.5018108400828,111.02287728302711
86.0757623276796,171.77669330610183,112.24087719417038
71.79635528388818,176.23791255983005,123.1737031415577
79.049463436229,177.13222531721829,123.62106480473315
76.02634242289264,163.84929420515678,93.52583025437298
47.08011314234899,170.4654119775101,97.76332118388204
84.96015262246262,176.31870107740085,132.08386619304284
85.02214412492498,176.81975821672773,134.36021360782024
85.52157538961517,40.51220207143396,123.81526584383722
78.79457639877221,176.73039972066454,122.8164815460759
76.79750742362206,149.89979340517982,107.9222783860162
72.31815559226565,145.89464116777884,114.29963959131702
78.7393589175423,172.25548151173666,118.0700470214181
86.18422796905537,170.31919553403716,118.5892866259361
91.5631778255947,172.80612936147983,121.20125467210963
92.56774496972173,172.8816292167522,120.73510660041399
83.23469064930646,173.03807625611844,118.30512585329433
86.17943198257733,174.971278045038,116.85887872490551
84.02312176899609,176.51407890502503,116.58100232893528
81.5673969857571,179.62410459869704,116.74066096382445
65.08425706339568,136.70699437486428,104.4997317397718
48.44200588504758,173.22819089196793,100.5041497691661
87.04023568045218,176.95908703034726,134.7927596926404
83.95797687799055,178.21737585825213,137.1761989626313
104.4012314507574,172.808260105298,125.21723383134858
114.85411910850411,173.07472702930093,127.39351194103172
74.04836693983343,176.89402545692826,126.88056147167944
73.2935434902467,175.55669288169366,130.63743873823793
107.12943748931775,162.00785522896098,174.74412053738848
84.35921531652542,172.72048760114453,159.19736029714096
98.17916413335993,178.23424609736136,132.33599353795563
74.27983543182647,179.3000928430305,124.06456699763191
91.20655467941714,176.31007539305966,127.98972424295562
101.8166496545396,179.05509803471497,128.37104903754874
151.5549895436494,178.88071587226185,118.44665008114903
174.17831276585284,116.6107768166483,166.4268887113879
85.80768602064158,179.26516055749218,136.1159910602972
88.19680537342073,174.71140982496237,132.872159856342
78.84907286281127,175.60520792560843,101.8246844240386
77.33041926166071,175.53186698759197,103.21394114052384
89.73426249347756,176.33573898943087,137.1857676220646
82.78030953562337,177.16226743886045,136.80999893545416
94.69983575739167,178.44897038547614,144.29950958051543
91.84568696494603,177.5343742419461,144.91312188068443
112.14260820987968,173.87884399771698,131.5602442927704
96.12739508300092,176.4671313246649,129.26874308165063
63.71730064176535,174.32127249377098,84.95469809490523
61.86295607039828,175.01922569567105,82.32609954278446
149.19112557298868,173.16069117510932,140.24405339407375
153.84801980695948,173.4150983442196,144.07200866079248
75.41565277085137,172.82902192693712,134.26856807335756
73.49471937333304,173.4137416970711,135.68876188438952
79.26835887057915,174.2207850796051,107.48654942209141
76.7121516303752,174.05924470458444,106.3185619417605
122.70445075971035,177.23957456844687,117.03997966555082
166.26906020687312,173.94206044634169,169.73687194240597
125.95258521725187,179.81228542705742,176.65555914374795
100.48134597767542,172.028703483051,173.76189603863457
100.01622903394612,175.89631217397573,147.16622301995312
102.47700030039884,177.98792898459538,146.49248772204228
75.5371877182993,173.59829363310718,126.58073518150651
79.09294846526903,172.29857914518942,123.94315981764258
105.49242365255667,172.09205716745905,111.77150417394185
118.3149233008866,173.7571526829129,110.52745121695676
161.74821257258117,166.34278672539395,136.9822571803548
141.43450898382628,166.58963994083862,127.30345741946145
83.59407725832716,177.4496606225264,130.1719687391231
88.44873962866454,174.19763448038393,136.79420821568627
98.1177554043894,164.86094882014484,137.64654789472075
109.62106700844454,167.02619547078427,136.12799149853905
70.37212900358006,177.47307268440082,106.3887418235771
72.47285630681236,170.64500346160463,106.94651176238395
81.19946392092845,171.38285404882146,128.41966876447688
75.21993699072803,174.32192976995722,129.44067100668772
79.96049101244594,173.5865423458244,110.9714602699652
80.22546088107993,178.04591049102837,110.40987183028156
63.832323420417026,174.96618255348073,109.5641162011891
67.53993027846568,169.31564027013246,105.70552101079633
79.17091201733272,179.98059398132935,82.34476824963589
71.41294147801801,178.88126661782616,87.29747567846016
110.642722449014,177.1757566110029,152.11694424095052
116.83886542529318,178.25233174396755,156.33845937907407
77.32120746491488,151.19966361988963,109.31695056867345
77.35820141031648,146.73028038922678,116.66099510398746
93.71409975499382,179.34615683666038,120.68879731240565
90.08086107466532,176.31950074006033,122.55319096771191
78.20983780924226,177.2013839873862,91.00096802634206
78.9984378437752,177.37951624690297,92.64580151175996
85.48515438119432,174.50905243210235,139.97719084144018
72.9022462638712,168.099014878945,139.90258491421454
131.23992085104263,160.33242801500262,173.6337481974606
106.16069397408157,177.23017240696686,178.94753987763016
105.20801614909433,172.98144380855666,140.38131387952478
96.17401239422247,172.04699206799665,139.71423070822007
108.18756354867344,175.19581607762257,110.0721667344146
112.44632642728894,174.3914800772242,113.29132846355375
90.73392880532549,171.25327578094675,115.30113898416995
101.32984794446872,173.65354787426918,117.18194249353107
69.13034200686083,177.92608442103614,92.49209089143324
69.66750827344936,179.41723264508585,92.92081160860727
82.59292656926921,172.43307838597727,119.857112457891
78.24203907113055,171.38200026662824,122.43423080224126
153.88804295377022,176.91074487288697,100.84336250962183
124.74687065384668,171.70681990222562,174.3049914505765
119.61884461473691,174.1399105716608,159.1786843659306
173.97636010991474,171.99774478316195,130.1118997384905
96.58165146405946,179.7708551763577,125.464380773166
93.08013019679277,178.24649356396944,126.62128327311908
80.15854942258666,176.6029179855157,119.82688580726966
84.20615078761982,178.8473609754934,117.75868087544433
98.74270428777432,179.80261760089635,142.60535770642167
95.69028187669957,178.23076236588741,143.34015889939417
103.36394948334998,173.81425433322298,125.35780809799476
102.33937717962573,176.2577852767744,123.61867409024458
86.61259206101651,175.89804898032534,118.58463526368101
82.19012465691343,174.2759693021873,116.75187027733244
89.03873118630749,178.58644985032294,130.18361059558114
84.78810312130234,177.36268357754156,128.6632164051074
67.00061339287713,167.74332318214115,124.50714780816367
71.51825530449412,170.81427995082137,120.8702685717895
81.9548493717012,174.87416374345324,132.59783664058793
87.87443560879855,175.91142319238472,127.68939778456743
84.72304381109609,173.1195804886645,114.81313661766617
89.18663564553259,174.5436657108948,114.9296605833351
160.64929824211112,117.98216354416697,164.1373747470637
172.3443417478927,125.01912294470479,167.72541926306468
91.52612733595146,174.08572849293145,136.26933795312667
88.10060153394777,172.73212463480206,136.8219930582772
68.92671759143226,158.03797465596676,136.05352950429156
7.384801123640734,168.96156053110403,91.79507576311636
62.25518229747637,172.17568766890355,134.9506109881554
66.71129786819839,166.24086440302383,129.34071366749467
132.2425372643035,176.9347752626889,177.59296896695827
78.96068476426461,176.92649902528478,158.46007167782176
77.67191321998037,178.43912315150834,128.26398721066298
76.1831433345344,177.72826755569483,129.99445455190528
91.60195573826613,176.182474209652,138.66763814206504
91.56152627387868,176.9423897100315,134.28049675546615
103.02013753706439,179.05216059771388,130.62967406835068
101.35769231632469,176.351565082063,130.8688201710413
112.31413105550136,176.32468267657433,128.5911609203923
123.22022588151411,169.18395874835218,131.45429194702746
109.59985539960266,175.31633717430526,153.7799887777069
121.35506912859545,176.10197186207301,155.38946266614624
111.36785488336103,173.28455655003856,146.22120283163773
111.21102957128467,176.69049739977035,143.06213749981598
109.66426229101477,156.33644326653766,143.81949982020464
116.14053417623087,178.31566581754987,21.88967421777779
88.6252591469851,148.35213730195633,130.94177263140855
92.7232405219094,149.41713740311656,125.76592323046782
91.8927946946517,178.95942310896416,147.70350971379924
93.24688827623822,179.16462929443887,143.6716173013319
93.42841022298556,167.8479371567619,135.49706701973338
95.1734824858263,168.48111891179744,135.36772322492274
90.57143008843065,174.92599226856942,117.46551728760369
83.30268215206202,176.0274816739385,114.70010992100644
109.77219230885065,175.44745988698335,170.09244713258897
119.86960439363921,166.68640329252267,176.00113238772872
114.705899206971,173.0013020342695,136.33852113195064
107.95539311248322,168.75355728787488,133.6251039686662
79.87136781928315,171.03678082494307,114.00712331463103
82.69944695264417,174.77372583289412,114.52260123109208
89.5009919202297,173.71090528270065,126.99161941709528
93.1710618988937,174.4093445435694,125.69611739019211
103.9182022914074,174.0038015577964,167.89672480712787
117.69836343537446,174.62353007597113,174.50918033592222
86.61684093587947,177.74481784985628,124.82834902087444
83.6857442255592,179.31123306757004,127.5676794274788
88.02267468411775,178.5599176778789,115.22069186037561
82.25672328697476,177.94617344102568,117.73785595770033
83.63986762503316,178.3947101763538,134.2921475564823
103.75663939362207,173.83086558809683,131.74475667992994
100.52599759990612,178.53371734148132,162.7048132544409
77.61437593529267,170.32018464103018,158.57036141795726
96.91523740279057,174.2436422916195,123.06032107613535
107.65791598140086,173.84827751367644,127.12247252147807
98.47190713749308,178.5202458672451,98.04691061376592
91.10512096136614,176.88895091383802,102.7626901503149
88.08924807852016,169.8584653554328,140.1109130443628
102.55190001357465,166.14755760338258,138.6316024546064
81.16298859429634,176.42152617655137,119.81956856229999
80.4730115065347,177.05127621461315,121.97457547462398
77.42618533396266,173.1878618187955,102.90178329404101
77.24715781079254,175.38886824870636,104.97548243527982
84.70776186089128,171.8587347931633,111.3533797817283
90.2913828070736,172.49910617681866,109.18635931552964
102.89160485606311,176.87855288546308,132.0180275614048
94.29637634224052,175.03798716772823,132.80508384828477
109.99678132895644,171.68104062507558,129.78245941845026
99.27297103196832,172.10680257129695,128.5291857735972
117.00667201223561,174.34849728027592,115.12433121166497
120.30896594372413,173.68202274238263,118.90053427862394
171.8960611852118,108.6915849482664,170.68605644860568
151.53664546577787,171.19639846471196,173.37967776038207
93.31912838235348,178.070593889462,131.617974481703
86.77714879272102,178.2813445483596,131.1111884512437
98.61454264578418,178.8962553567539,100.43961938427658
92.29295879628188,177.80152792451977,101.84278880000817
58.941347362764176,177.48404343153706,90.44514517780983
65.32556658915112,177.3674043449596,94.72252887562955
70.1596653072355,160.3260477494563,112.37788291192706
73.91806234329695,162.14129472478538,117.47974549884628
114.92157175094428,176.29135185991666,148.01858934621552
122.09464208220535,177.52929449383652,143.3106639122618
123.45069737757211,166.4025363580961,154.45409863231455
102.17144092404794,166.2599688618521,146.70420944483126
89.15799716109922,164.89632793824862,132.3176974477604
83.30767434208407,159.5200741578079,126.7943572829339
72.49400217775279,178.45966941650192,119.5999973914613
78.70496107805015,178.5556106418285,123.58430087662191
68.5858616988825,178.99409978706328,123.33586838949827
65.3966089758229,179.37923879118114,119.8879394516605
81.98214879833303,173.61480458766255,115.50271503116798
88.01818342473311,172.03705318406665,113.41042473046184
82.59830009904539,173.79708872878004,124.03583630407496
87.25443294351159,176.29916381196196,122.34511870506283
91.87596960713523,179.9674918603596,125.65636030916457
98.41346243730874,174.09730486143758,127.88671336325717
132.8223469633877,177.11423324789214,145.47172926012541
140.59203883066218,178.14160144529777,142.6686595616512
113.39065641374683,173.72273349442145,147.69368456793336
98.67904960613106,173.49241390937928,144.34013592689774
79.97856657086912,174.53305084891718,114.41814214994943
75.38714979413785,174.86842772480787,116.5342431423399
77.45025283277137,167.06294533961145,110.47802085865281
79.88322639861421,167.5903667287409,107.2404065627878
69.93039554939655,178.22547633466786,123.30724474275146
72.48023462334774,177.57515067674433,127.01108808858886
83.02048798873437,174.49502101501866,125.42666469751799
85.96125500643929,168.9703490503032,118.8200501742682
46.70674209078163,147.55452163500607,44.83876957535599
31.963890112680968,53.71681641673779,27.657629862032135
104.06418380918126,177.538928528456,174.05475696077193
112.75579517989422,175.02615777208902,179.4652993227984
76.59250612275977,108.36101533659667,112.83240277628468
72.33614843311439,179.32047190465187,113.53117273151997
63.466087373208666,133.55372404805115,93.3987670491384
64.82665588088719,137.33991175544222,87.33755572483753
54.94571251398014,174.96323292150794,86.0095964708615
75.71617598496385,176.57392522601734,82.22144812461035
111.64802117869202,176.9497957679729,131.3347077089505
97.55167786702533,177.05699007150972,129.30261986328833
103.08621960497567,163.81362092989073,142.7600210210765
95.48601423414817,179.07355753631683,144.4040981400415
49.34948616017772,172.16063528930272,113.0661499118341
115.56008972803878,143.04708445692182,159.39409249004532
86.05542940659387,175.75039329176568,141.50483377623002
82.38410025777922,179.0681535671171,131.98660076993147
84.10102514437331,178.6915692803049,137.61222551721102
77.34564067642921,178.22008420388474,138.37303780151743
112.62154903291321,175.6921616477149,148.00043121124105
104.01935821763439,177.79499912526708,142.31349766448923
72.27817168511736,171.59345893675786,130.1846006800931
78.04982205328919,176.3608606737909,129.7994474204863
80.6368567934513,176.31265080724674,130.51712331113873
80.62666155973429,175.04023798093633,132.8851367363373
87.838206683756,177.12433021292486,122.6044715801442
90.32250138459197,179.57121836343694,121.57316943692268
88.06311980724257,179.49431755047465,129.36984462830054
83.14246282410528,179.78119968498888,126.5190248783929
98.75508591242911,177.66878727840313,127.04318805209468
93.20467765090267,179.33357686128923,125.7122760551944
163.54790166143653,175.57477681939557,120.65776738912072
117.76549894619444,162.2516507550571,169.47445086680094
44.8033562371154,176.71473058487783,46.94055144065851
39.9257596256038,169.94002681488354,57.416789746571006
105.07290650932103,172.4719169850528,125.53035105721811
97.30984781506976,172.36181389587344,124.1127908356212
60.418355902112125,179.46768682923812,62.031713171755975
59.172923316835885,177.47527158371847,64.26302810331111
116.31544950606207,174.05258966184644,115.14584315987314
128.46803127827357,175.71731163131437,115.2328053102039
76.15907690735001,171.22904589831813,86.78350823273063
77.99979167337764,169.88236535043876,87.58195902707838
85.21714065494483,174.87115498584762,83.35075980290321
80.60730923360354,175.5155301032258,77.58621947853995
82.60092886859964,176.99016013057417,123.39542600992067
76.66078496936892,176.4316001420512,126.22245549259642
110.20374307784354,178.39689088164275,131.12534747749987
123.15906172827,171.2112278399623,133.53116975450655
62.36492735816311,179.39216217335579,90.6931292788156
57.53490897436672,179.54641898199134,88.24812469169525
80.74851394472611,171.3544693445185,139.0189927959792
75.49312667352265,177.34798042076352,131.67498357558193
83.02195196079509,178.1053629996139,127.23986953971391
87.59976263024149,176.56368344756976,127.94802091411779
103.99731704054098,175.58977555779964,128.5053542225485
92.57622192812738,175.3811988872285,128.60974810607263
75.04346669947492,178.66929603867422,114.13027546374693
73.51237763327333,179.72969152230976,117.51005437247224
93.43881522128257,170.98743709745472,140.3180207885732
106.45408014554273,173.9617544741883,142.07624915358215
82.4207341155559,172.76045583416916,136.1302529705287
85.20516317431958,170.15343395643072,132.64827210748476
58.60025098297021,166.62193009904132,104.83052632534076
60.091031579113576,165.72085170977897,105.45863485129972
100.1326224908088,179.17503719430675,110.3433514893062
92.15551133417705,178.42233440667397,109.38033123190584
105.50263469434086,167.95308799344767,135.03851600637626
103.78223773670682,170.16453486836642,136.9009128997743
67.0592856582004,178.070842655763,115.6173530297701
73.51296780702246,179.09857649889608,116.27460698990103
120.00847256911467,162.37296138468108,176.05766732493666
108.54390856831942,153.0058325873817,170.24518658247734
102.56674991246581,176.61389969111025,127.86344127755957
92.4395507523779,176.44503409759443,129.73773065619918
115.58766003913094,161.15519449393892,170.50587817563988
110.6053836156242,177.82147528191476,172.06273915658434
130.56685457390662,172.35015216248925,172.8023493942338
105.46051966056397,171.37413659634439,155.19866950034293
146.2619581748928,162.95652268998478,106.10335704631227
143.93086610172023,167.47102837917257,97.66094583709209
84.41652591931253,177.42576911960933,161.74328631457385
99.28198157011407,169.0384407442876,151.8903044485218
96.72692113187173,177.65682819953952,165.14189383356447
140.7402776602047,179.3452435363538,176.48821780757373
93.91667397742738,178.54794022679445,137.92027938877845
89.5502863778344,179.77100951872242,136.3699579575686
87.15733326304132,172.4173447982292,129.1804200663829
92.40627677300837,177.46030877631566,131.93317198984852
81.89300720196985,176.49331133503463,142.6265001707735
92.54168183627532,163.22046278153977,133.67356319997
90.67515352040974,170.57789593133592,118.11470054301421
88.03774450745216,172.06509374468604,119.42418506310422
103.34618446345038,172.48285687643622,125.462630797467
92.37807011473888,176.77318078052326,124.39362430769305
90.28205287773248,178.17378040990755,141.0743987732788
96.69264672267124,173.5010580506143,137.4918267960444
109.27502996717158,177.44182896495806,147.06932571451114
118.99871994426584,176.18264125397624,154.9980882363436
99.07239223630341,177.94550490490965,140.56542765905908
101.5031347786869,178.94210305601433,143.18571696724212
103.69839859573489,179.20993165903127,146.01982693158735
103.4224193455538,174.9223247032871,143.73331335742887
65.18495173820043,178.23787909658049,94.4986026302108
60.92333103376334,178.97549696381085,91.89159770925762
88.94454862016994,173.021807127749,122.85737138498538
96.92337832517637,169.71180392361236,125.65147276796715
60.41143961460795,170.79346825369103,152.4546954776809
94.71434509673622,177.09743591012864,154.15914441082555
75.14691784968797,174.63955903514707,110.56862579482731
75.20238056947933,176.80373591959474,113.94188090291372
87.04861210291136,172.65801485168112,123.2163076628627
87.16008251975273,175.7750150990217,126.17973000036434
97.92620570822355,176.21615978250878,121.46837865248622
97.32198109524825,177.10514515635975,121.76209384070162
84.03961764955973,176.5394350326154,118.8318053669083
82.67656494311252,176.91282671969057,118.10311836712745
138.51271200634477,167.21263898730396,152.2687904864188
101.67653572906738,179.275850120423,122.92865793627408
98.70588277580822,168.16046736795212,130.59300132001334
93.45934135160226,169.9476635032242,135.12005548342418
75.53629103968123,171.63210056577643,130.9017202173741
67.05879150355263,179.7286172563758,139.04690716965808
75.59975021177377,172.91592234899187,108.67622006260575
79.0640073939172,176.43313947961877,108.60257453640423
106.0248837672355,176.48129594955248,157.33607011337494
92.731713594787,177.9444880389547,144.6587085573751
94.39728193242149,173.8453251954278,113.04879069186416
89.87632910191472,175.82468094066192,110.39112695317644
98.27037198620155,164.51520812192376,129.1750486258851
82.43776265658107,166.2372793567279,123.86209637434311
75.81271935630834,174.42536339450282,111.40525968682357
84.62356655194172,171.9077783466448,115.55140723495535
79.9969846395954,172.06684366669776,92.27413764311584
79.32655387690339,177.17215731686068,96.35340216143227
74.14858572464865,169.27039136875007,110.81171825646709
74.75570507992322,177.00226654547257,120.66656296052315
72.4092701473002,177.42406717639028,109.775262055853
65.64817218859581,177.101826067676,110.71218462985595
92.34548626713953,178.8256431355073,135.2736522398479
96.50638259019007,175.9473919238479,140.95353963494932
97.38414917159324,174.9240449416701,127.90921908580819
102.63021498787717,178.5746499628432,125.2616511642043
71.73219800495427,178.13391141085648,117.04660514886052
69.06986887388638,178.68169167600846,117.65580291931002
74.98479369778912,178.48446091351218,113.77639109464135
76.31169548194075,176.4135333302371,109.50944073768741
77.27555647444409,174.7745254884494,113.91852758112601
79.8851303252437,176.325606298622,111.07518786772332
77.58588250941587,176.24782227878833,118.78064497465411
80.4846107652353,177.1023284081906,116.40663107609528
87.84077589298359,176.93263806846178,124.1801037334919
89.55654732673663,177.77064234493108,119.28728732877184
105.46784430663698,172.41852214901252,123.7745517738453
108.52006248133658,173.86938956580926,133.40166267718746
70.41819307506637,172.47091280471284,105.30552046721895
67.9160987525022,172.6301204548102,104.4275366253342
89.55207124260774,176.86751740788105,138.3556937393844
84.78832745239305,173.76575462915818,138.57521522975122
95.96920747400567,176.4421369927911,139.78544032443435
108.5375555603251,175.5605449531491,148.38740076698704
91.95935035873683,153.77651726135565,142.3877630336594
101.48361404621141,159.1452842670961,152.009811121875
73.13016194075101,166.53955090113448,122.86149524789947
70.52531448284874,167.04198027952768,121.1594557048726
136.51328333548773,174.78202123310274,122.07649301342857
88.41598328818793,142.49500786326993,128.63173818511035
63.74928311957737,179.20110658453902,66.72443440628732
62.94425151391638,179.3073514346066,68.9706999848887
92.52890284388647,178.71776515190763,129.02705695208493
90.79734489854216,177.45325285808147,132.8234675477103
81.7599976332428,160.04258625575102,119.55241014273814
74.5528917441819,171.43089849090683,115.32451530943409
81.1421261770795,171.92692738130978,114.70737929129986
84.91669904002333,173.8709446831419,115.22016052258635
85.57185663225378,176.76676053197593,90.68073972229136
89.08443145004318,175.1888691871942,90.70987116588309
77.79936513867034,178.67219384231376,106.34647420418652
74.72848505700426,173.30091744814143,109.81488178283617
99.48244423087789,178.75086097058468,140.5390401387695
110.96975916715724,176.90452040183482,152.2430424351401
65.28331526384383,175.5625384629213,104.9851645068531
60.24555156417186,167.7302152039342,108.34720763396697
